code14,name14,prov14,unit,name_carto,code24,code24_commune,name24,label04,idh04,src04
07.161.05.17.,Timezgadiouine,Chichaoua,07.161.05.17.,Timezgadiouine,71610517,71610517,Commune de Timezgadiouine,Chichaoua Timezgadiouine,0.422,direct
07.161.07.01.,Adassil,Chichaoua,07.161.07.01.,Adassil,71610701,71610701,Commune d'Adassil,Chichaoua Adassil,0.422,direct
07.161.07.03.,Assif El Mal,Chichaoua,07.161.07.03.,Assif El Mal,71610703,71610703,Commune d'Assif El Mal,Chichaoua Assif El Mal,0.478,direct
07.161.07.05.,Douirane,Chichaoua,07.161.07.05.,Douirane,71610705,71610705,Commune de Douirane,Chichaoua Douirane,0.485,direct
07.161.07.07.,Gmassa,Chichaoua,07.161.07.07.,Gmassa,71610707,71610707,Commune de Gmassa,Chichaoua Gmassa,0.515,direct
07.161.07.09.,Imindounit,Chichaoua,07.161.07.09.,Imindounit,71610709,71610709,Commune d'Imindounit,Chichaoua Imindounit,0.299,direct
07.161.07.11.,Majjat,Chichaoua,07.161.07.11.,Majjat,71610711,71610711,Commune de Majjat,Chichaoua Majjat,0.516,direct
07.161.07.13.,M'Zouda,Chichaoua,07.161.07.13.,M'Zouda,71610713,71610713,Commune de M'zouda,Chichaoua M'Zouda,0.484,direct
07.161.07.15.,Zaouia Annahlia,Chichaoua,07.161.07.15.,Zaouia Annahlia,71610715,71610715,Commune de Zaouia Annahlia,Chichaoua Zaouia Annahlia,0.484,direct
07.161.09.01.,Bouabout,Chichaoua,07.161.09.01.,Bouabout,71610901,71610901,Commune de Bouabout,Chichaoua Bouabout,0.389,direct
07.161.09.03.,Bouabout Amdlane,Chichaoua,07.161.09.03.,Bouabout Amdlane,71610903,71610903,Commune de Bouabout Amdlane,Chichaoua Bouabout Amdlane,0.379,direct
07.161.09.05.,Ichamraren,Chichaoua,07.161.09.05.,Ichamraren,71610905,71610905,Commune d'Ichamraren,Chichaoua Ichamraren,0.471,direct
07.161.09.07.,Kouzemt,Chichaoua,07.161.09.07.,Kouzemt,71610907,71610907,Commune de Kouzemt,Chichaoua Kouzemt,0.448,direct
07.161.09.09.,Rahhala,Chichaoua,07.161.09.09.,Rahhala,71610909,71610909,Commune de Rahhala,Chichaoua Rahhala,0.426,direct
07.161.09.11.,Sidi Abdelmoumen,Chichaoua,07.161.09.11.,Sidi Abdelmoumen,71610911,71610911,Commune de Sidi Abdelmoumen,Chichaoua Sidi Abdelmoumen,0.384,direct
07.161.09.13.,Taouloukoult,Chichaoua,07.161.09.13.,Taouloukoult,71610913,71610913,Commune de Taouloukoult,Chichaoua Taouloukoult,0.426,direct
07.161.09.15.,Timlilt,Chichaoua,07.161.09.15.,Timlilt,71610915,71610915,Commune de Timlilt,Chichaoua Timlilt,0.416,direct
07.191.01.03.,El Kelaâ des Sraghna (Mun.),El Kelâa des  Sraghna,07.191.01.03.,,71910103,71910103,Commune de Kelâat Sraghna,El Kelaa Des Sraghna El Kelaâ des Sraghna (M),0.662,direct
07.191.01.05.,Laattaouia (Mun.),El Kelâa des  Sraghna,07.191.01.05.,Laattaouia (M),71910105,71910105,Commune de Laattaouia,El Kelaa Des Sraghna Laattaouia (M),0.634,direct
07.191.01.07.,Sidi Rahhal (Mun.),El Kelâa des  Sraghna,07.191.01.07.,,71910107,71910107,Commune de Sidi Rahal,El Kelaa Des Sraghna Sidi Rahhal (M),0.636,direct
07.191.01.09.,Tamallalt (Mun.),El Kelâa des  Sraghna,07.191.01.09.,Tamallalt (M),71910109,71910109,Commune de Tamallalt,El Kelaa Des Sraghna Tamallalt (M),0.613,direct
07.191.03.01.,Chtaiba,El Kelâa des  Sraghna,07.191.03.01.,Chtaiba,71911301,71911301,Commune de Chtaiba,El Kelaa Des Sraghna Chtaiba,0.541,direct
07.191.03.03.,Eddachra,El Kelâa des  Sraghna,07.191.03.03.,Eddachra,71911303,71911303,Commune d'Eddachra,El Kelaa Des Sraghna Eddachra,0.513,direct
07.191.03.05.,El Aamria,El Kelâa des  Sraghna,07.191.03.05.,El Aamria,71911305,71911305,Commune d'El Aamria,El Kelaa Des Sraghna El Aamria,0.535,direct
07.191.03.07.,El Marbouh,El Kelâa des  Sraghna,07.191.03.07.,El Marbouh,71911107,71911107,Commune d'El Marbouh,El Kelaa Des Sraghna El Marbouh,0.542,direct
07.191.03.09.,Errafiaya,El Kelâa des  Sraghna,07.191.03.09.,Errafiaya,71911309,71911309,Commune d'Errafiaya,El Kelaa Des Sraghna Errafiaya,0.501,direct
07.191.03.11.,Hiadna,El Kelâa des  Sraghna,07.191.03.11.,Hiadna,71911111,71911111,Commune de Hiadna,El Kelaa Des Sraghna Hiadna,0.484,direct
07.191.03.13.,Lounasda,El Kelâa des  Sraghna,07.191.03.13.,Lounasda,71911113,71911113,Commune de Lounasda,El Kelaa Des Sraghna Lounasda,0.471,direct
07.191.03.15.,Mayate,El Kelâa des  Sraghna,07.191.03.15.,Mayate,71911115,71911115,Commune de Mayate,El Kelaa Des Sraghna Mayate,0.489,direct
07.191.03.17.,Oulad Aamer,El Kelâa des  Sraghna,07.191.03.17.,Oulad Aamer,71911317,71911317,Commune d'Oulad Aamer,El Kelaa Des Sraghna Oulad Aamer,0.524,direct
07.191.03.19.,Oulad Bouali Loued,El Kelâa des  Sraghna,07.191.03.19.,Oulad Bouali Loued,71911319,71911319,Commune d'Oulad Bouali Loued,El Kelaa Des Sraghna Oulad Bouali Loued,0.586,direct
07.191.03.21.,Oulad Cherki,El Kelâa des  Sraghna,07.191.03.21.,Oulad Cherki,71911121,71911121,Commune d'Oulad Cherki,El Kelaa Des Sraghna Oulad Cherki,0.48,direct
07.191.03.23.,Oulad El Garne,El Kelâa des  Sraghna,07.191.03.23.,Oulad El Garne,71911123,71911123,Commune d'Oulad El Garne,El Kelaa Des Sraghna Oulad El Garne,0.49,direct
07.191.03.25.,Oulad Massaoud,El Kelâa des  Sraghna,07.191.03.25.,Oulad Massaoud,71911325,71911325,Commune d'Oulad Massaoud,El Kelaa Des Sraghna Oulad Massaoud,0.599,direct
07.191.03.27.,Oulad Msabbel,El Kelâa des  Sraghna,07.191.03.27.,Oulad Msabbel,71911327,71911327,Commune d'Oulad Msabbel,El Kelaa Des Sraghna Oulad Msabbel,0.512,direct
07.191.03.29.,Oulad Sbih,El Kelâa des  Sraghna,07.191.03.29.,Oulad Sbih,71911129,71911129,Commune d'Oulad Sbih,El Kelaa Des Sraghna Oulad Sbih,0.519,direct
07.191.03.31.,Oulad Yaacoub,El Kelâa des  Sraghna,07.191.03.31.,Oulad Yaacoub,71911131,71911131,Commune d'Oulad Yaacoub,El Kelaa Des Sraghna Oulad Yaacoub,0.474,direct
07.191.03.33.,Oulad Zarrad,El Kelâa des  Sraghna,07.191.03.33.,Oulad Zarrad,71911133,71911133,Commune d'Oulad Zarrad,El Kelaa Des Sraghna Oulad Zarrad,0.496,direct
07.191.03.35.,Sidi El Hattab,El Kelâa des  Sraghna,07.191.03.35.,Sidi El Hattab,71911335,71911335,Commune de Sidi El Hattab,El Kelaa Des Sraghna Sidi El Hattab,0.476,direct
07.191.03.37.,Sidi Moussa,El Kelâa des  Sraghna,07.191.03.37.,Sidi Moussa,71911337,71911337,Commune de Sidi Moussa,El Kelaa Des Sraghna Sidi Moussa,0.531,direct
07.191.03.39.,Taouzint,El Kelâa des  Sraghna,07.191.03.39.,Taouzint,71911339,71911339,Commune de Taouzint,El Kelaa Des Sraghna Taouzint,0.528,direct
07.191.03.41.,Znada,El Kelâa des  Sraghna,07.191.03.41.,Znada,71911141,71911141,Commune de Znada,El Kelaa Des Sraghna Znada,0.576,direct
07.191.05.01.,Assahrij,El Kelâa des  Sraghna,07.191.05.01.,Assahrij,71910901,71910901,Commune d'Assahrij,El Kelaa Des Sraghna Assahrij,0.514,direct
07.191.05.03.,Bouya Omar,El Kelâa des  Sraghna,07.191.05.03.,Bouya Omar,71910503,71910503,Commune de Bouya Omar,El Kelaa Des Sraghna Bouya Omar,0.514,direct
07.191.05.05.,Choara,El Kelâa des  Sraghna,07.191.05.05.,Choara,71910505,71910505,Commune de Choara,El Kelaa Des Sraghna Choara,0.568,direct
07.191.05.07.,Dzouz,El Kelâa des  Sraghna,07.191.05.07.,Dzouz,71910507,71910507,Commune de Dzouz,El Kelaa Des Sraghna Dzouz,0.537,direct
07.191.05.09.,Fraita,El Kelâa des  Sraghna,07.191.05.09.,Fraita,71910509,71910509,Commune de Fraita,El Kelaa Des Sraghna Fraita,0.409,direct
07.191.05.15.,Laatamna,El Kelâa des  Sraghna,07.191.05.15.,Laatamna,71910515,71910515,Commune de Laatamna,El Kelaa Des Sraghna Laatamna,0.531,direct
07.191.05.16.,Laattaouia Ech-chaibia,El Kelâa des  Sraghna,07.191.05.16.,Laattaouia  Ech-chaibia,71910516,71910516,Commune de Laattaouia Ech-Chaibia,El Kelaa Des Sraghna Laattaouia Ech- chaybia,0.495,fuzzy
07.191.05.17.,Louad Lakhdar,El Kelâa des  Sraghna,07.191.05.17.,Louad Lakhdar,71910917,71910917,Commune de Louad Lakhdar,El Kelaa Des Sraghna Loued Lakhdar,0.49,fuzzy
07.191.05.19.,M'Zem Sanhaja,El Kelâa des  Sraghna,07.191.05.19.,M'Zem Sanhaja,71910919,71910919,Commune de M'zem Sanhaja,El Kelaa Des Sraghna M'Zem Sanhaja,0.521,direct
07.191.05.21.,Ouargui,El Kelâa des  Sraghna,07.191.05.21.,Ouargui,71910521,71910521,Commune d'Ouargui,El Kelaa Des Sraghna Ouargui,0.585,direct
07.191.05.23.,Oulad Aarrad,El Kelâa des  Sraghna,07.191.05.23.,Oulad Aarrad,71910523,71910523,Commune d'Oulad Aarrad,El Kelaa Des Sraghna Oulad Aarrad,0.571,direct
07.191.05.25.,Oulad Khallouf,El Kelâa des  Sraghna,07.191.05.25.,Oulad Khallouf,71910925,71910925,Commune d'Oulad Khallouf,El Kelaa Des Sraghna Oulad Khallouf,0.544,direct
07.191.05.27.,Sidi Aissa Ben Slimane,El Kelâa des  Sraghna,07.191.05.27.,Sidi Aissa Ben  Slimane,71910927,71910927,Commune de Sidi Aissa Ben Slimane,El Kelaa Des Sraghna Sidi Aissa Ben Slimane,0.494,direct
07.191.05.29.,Sour El Aaz,El Kelâa des  Sraghna,07.191.05.29.,Sour El Aaz,71910929,71910929,Commune de Sour El Aaz,El Kelaa Des Sraghna Sour El Aaz,0.471,direct
07.191.07.11.,Jbiel,El Kelâa des  Sraghna,07.191.07.11.,Jbiel,71910711,71910711,Commune de Jbiel,El Kelaa Des Sraghna Jbiel,0.496,direct
07.191.07.13.,Jouala,El Kelâa des  Sraghna,07.191.07.13.,Jouala,71910713,71910713,Commune de Jouala,El Kelaa Des Sraghna Jouala,0.551,direct
07.191.07.31.,Zemrane,El Kelâa des  Sraghna,07.191.07.31.,Zemrane,71910731,71910731,Commune de Zemrane,El Kelaa Des Sraghna Zemrane,0.537,direct
07.191.07.33.,Zemrane Charqia,El Kelâa des  Sraghna,07.191.07.33.,Zemrane Charqia,71910733,71910733,Commune de Zemrane Charqia,El Kelaa Des Sraghna Zemrane Charqia,0.552,direct
07.211.01.01.,Ait Daoud (Mun.),Essaouira,07.211.01.01.,Ait Daoud (M),72110101,72110101,Commune d'Ait Daoud,Essaouira Ait Daoud (M),0.601,direct
07.211.01.03.,El Hanchane (Mun.),Essaouira,07.211.01.03.,El Hanchane (M),72110103,72110103,Commune d'El Hanchane,Essaouira El Hanchane (M),0.625,direct
07.211.01.05.,Essaouira (Mun.),Essaouira,07.211.01.05.,Essaouira (M),72110105,72110105,Commune d'Essaouira,Essaouira Essaouira (M),0.688,direct
07.211.01.07.,Talmest (Mun.),Essaouira,07.211.01.07.,Talmest (M),72110107,72110107,Commune de Talmest,Essaouira Talmest (M),0.615,direct
07.211.01.09.,Tamanar (Mun.),Essaouira,07.211.01.09.,Tamanar (M),72110109,72110109,Commune de Tamanar,Essaouira Tamanar (M),0.574,direct
07.211.03.01.,Ait Said,Essaouira,07.211.03.01.,Ait Said,72110901,72110901,Commune d'Ait Said,Essaouira Ait Said,0.495,direct
07.211.03.03.,Aquermoud,Essaouira,07.211.03.03.,Aquermoud,72110303,72110303,Commune d'Aquermoud,Essaouira Aquermoud,0.462,direct
07.211.03.05.,Had Dra,Essaouira,07.211.03.05.,Had Dra,72110305,72110305,Commune de Had Dra,Essaouira Had Dra,0.537,direct
07.211.03.07.,Kechoula,Essaouira,07.211.03.07.,Kechoula,72110907,72110907,Commune de Kechoula,Essaouira Kechoula,0.484,direct
07.211.03.09.,Korimate,Essaouira,07.211.03.09.,Korimate,72110909,72110909,Commune de Korimate,Essaouira Korimate,0.449,direct
07.211.03.11.,Lagdadra,Essaouira,07.211.03.11.,Lagdadra,72110911,72110911,Commune de Lagdadra,Essaouira Lagdadra,0.481,direct
07.211.03.13.,Lahsinate,Essaouira,07.211.03.13.,Lahsinate,72110913,72110913,Commune de Lahsinate,Essaouira Lahsinate,0.527,direct
07.211.03.15.,Mejji,Essaouira,07.211.03.15.,Mejji,72110915,72110915,Commune de Mejji,Essaouira Mejji,0.486,direct
07.211.03.17.,Meskala,Essaouira,07.211.03.17.,Meskala,72110917,72110917,Commune de Meskala,Essaouira Meskala,0.507,direct
07.211.03.19.,Mouarid,Essaouira,07.211.03.19.,Mouarid,72110919,72110919,Commune de Mouarid,Essaouira Mouarid,0.418,direct
07.211.03.21.,Moulay Bouzarqtoune,Essaouira,07.211.03.21.,Moulay Bouzarqtoune,72110321,72110321,Commune de Moulay Bouzarqtoune,Essaouira Moulay Bouzarqtoune,0.555,direct
07.211.03.23.,Mzilate,Essaouira,07.211.03.23.,Mzilate,72110923,72110923,Commune de Mzilate,Essaouira Mzilate,0.457,direct
07.211.03.25.,M'Khalif,Essaouira,07.211.03.25.,M'Khalif,72110325,72110325,Commune de M'khalif,Essaouira M'Khalif,0.508,direct
07.211.03.27.,M'Ramer,Essaouira,07.211.03.27.,M'Ramer,72110927,72110927,Commune de M'ramer,Essaouira M'Ramer,0.431,direct
07.211.03.29.,Oulad M'Rabet,Essaouira,07.211.03.29.,Oulad M'Rabet,72110929,72110929,Commune d'Oulad M'rabet,Essaouira Oulad M'Rabet,0.474,direct
07.211.03.31.,Ounagha,Essaouira,07.211.03.31.,Ounagha,72110331,72110331,Commune d'Ounagha,Essaouira Ounagha,0.466,direct
07.211.03.33.,Sidi Abdeljalil,Essaouira,07.211.03.33.,Sidi Abdeljalil,72110333,72110333,Commune de Sidi Abdeljalil,Essaouira Sidi Abdeljalil,0.492,direct
07.211.03.35.,Sidi Aissa Regragui,Essaouira,07.211.03.35.,Sidi Aissa Regragui,72110935,72110935,Commune de Sidi Aissa Regragui,Essaouira Sidi Aissa Regragui,0.412,direct
07.211.03.37.,Sidi Ali El Korati,Essaouira,07.211.03.37.,Sidi Ali El Korati,72110337,72110337,Commune de Sidi Ali El Korati,Essaouira Sidi Ali El Korati,0.475,direct
07.211.03.39.,Sidi Boulaalam,Essaouira,07.211.03.39.,Sidi Boulaalam,72110939,72110939,Commune de Sidi Boulaalam,Essaouira Sidi Boulaalam,0.478,direct
07.211.03.41.,Sidi Ishaq,Essaouira,07.211.03.41.,Sidi Ishaq,72110341,72110341,Commune de Sidi Ishaq,Essaouira Sidi Ishaq,0.413,direct
07.211.03.43.,Sidi Laaroussi,Essaouira,07.211.03.43.,Sidi Laaroussi,72110343,72110343,Commune de Sidi Laaroussi,Essaouira Sidi Laaroussi,0.451,direct
07.211.03.45.,Sidi M'Hamed Ou Marzouq,Essaouira,07.211.03.45.,Sidi M'Hamed Ou Marzouq,72110945,72110945,Commune de Sidi M'hamed Ou Marzouq,Essaouira Sidi M'Hamed Ou Marzouq,0.445,direct
07.211.03.47.,Tafetachte,Essaouira,07.211.03.47.,Tafetachte,72110947,72110947,Commune de Tafetachte,Essaouira Tafetachte,0.482,direct
07.211.03.49.,Takate,Essaouira,07.211.03.49.,Takate,72110349,72110349,Commune de Takate,Essaouira Takate,0.423,direct
07.211.03.51.,Zaouiat Ben Hmida,Essaouira,07.211.03.51.,Zaouiat Ben Hmida,72110351,72110351,Commune de Zaouiat Ben Hmida,Essaouira Zaouiat Ben Hmida,0.553,direct
07.211.05.01.,Adaghas,Essaouira,07.211.05.01.,Adaghas,72110701,72110701,Commune d'Adaghas,Essaouira Adaghas,0.481,direct
07.211.05.03.,Aglif,Essaouira,07.211.05.03.,Aglif,72110703,72110703,Commune d'Aglif,Essaouira Aglif,0.419,direct
07.211.05.05.,Aguerd,Essaouira,07.211.05.05.,Aguerd,72110505,72110505,Commune d'Aguerd,Essaouira Aguerd,0.452,direct
07.211.05.07.,Ait Aissi Ihahane,Essaouira,07.211.05.07.,,72110507,72110507,Commune d'Ait Aissa Ihahane,Essaouira Ait Aissi Ihahane,0.407,direct
07.211.05.09.,Assais,Essaouira,07.211.05.09.,Assais,72110709,72110709,Commune d'Assais,Essaouira Assais,0.408,direct
07.211.05.11.,Bizdad,Essaouira,07.211.05.11.,Bizdad,72110711,72110711,Commune de Bizdad,Essaouira Bizdad,0.453,direct
07.211.05.13.,Bouzemmour,Essaouira,07.211.05.13.,Bouzemmour,72110713,72110713,Commune de Bouzemmour,Essaouira Bouzemmour,0.433,direct
07.211.05.15.,Ezzaouite,Essaouira,07.211.05.15.,Ezzaouite,72110715,72110715,Commune d'Ezzaouite,Essaouira Ezzaouite,0.399,direct
07.211.05.17.,Ida Ou Aazza,Essaouira,07.211.05.17.,Ida Ou Aazza,72110517,72110517,Commune d'Ida Ou Aazza,Essaouira Ida Ou Aazza,0.427,direct
07.211.05.19.,Ida Ou Guelloul,Essaouira,07.211.05.19.,Ida Ou Guelloul,72110519,72110519,Commune d'Ida Ou Guelloul,Essaouira Ida Ou Guelloul,0.531,direct
07.211.05.21.,Ida Ou Kazzou,Essaouira,07.211.05.21.,Ida Ou Kazzou,72110521,72110521,Commune d'Ida Ou Kazzou,Essaouira Ida Ou Kazzou,0.477,direct
07.211.05.23.,Imgrade,Essaouira,07.211.05.23.,Imgrade,72110523,72110523,Commune d'Imgrade,Essaouira Imgrade,0.45,direct
07.211.05.25.,Imi N'Tlit,Essaouira,07.211.05.25.,Imi-N'Tlit,72110525,72110525,Commune d'Imi-N'tlit,Essaouira Imi N'Tlit,0.471,direct
07.211.05.27.,Sidi Ahmed Essayeh,Essaouira,07.211.05.27.,Sidi Ahmed Essayeh,72110527,72110527,Commune de Sidi Ahmed Essayeh,Essaouira Sidi Ahmed Essayeh,0.474,direct
07.211.05.29.,Sidi El Jazouli,Essaouira,07.211.05.29.,Sidi El Jazouli,72110529,72110529,Commune de Sidi El Jazouli,Essaouira Sidi El Jazouli,0.432,direct
07.211.05.31.,Sidi Ghaneme,Essaouira,07.211.05.31.,Sidi Ghaneme,72110731,72110731,Commune de Sidi Ghaneme,Essaouira Sidi Ghaneme,0.418,direct
07.211.05.33.,Sidi H'Mad Ou M'Barek,Essaouira,07.211.05.33.,Sidi HMad  Ou M'Barek,72110533,72110533,Commune de Sidi Hmad Ou M'barek,Essaouira Sidi H'Mad Ou M'Barek,0.466,direct
07.211.05.35.,Sidi Hmad Ou Hamed,Essaouira,07.211.05.35.,Sidi H'mad Ou Hamed,72110535,72110535,Commune de Sidi H'mad Ou Hamed,Essaouira Sidi Hmad Ou Hamed,0.356,direct
07.211.05.37.,Sidi Kaouki,Essaouira,07.211.05.37.,Sidi Kaouki,72110537,72110537,Commune de Sidi Kaouki,Essaouira Sidi Kaouki,0.555,direct
07.211.05.39.,Smimou,Essaouira,07.211.05.39.,Smimou,72110539,72110539,Commune de Smimou,Essaouira Smimou,0.489,direct
07.211.05.41.,Tafedna,Essaouira,07.211.05.41.,Tafedna,72110541,72110541,Commune de Tafedna,Essaouira Tafedna,0.533,direct
07.211.05.43.,Tahelouante,Essaouira,07.211.05.43.,Tahelouante,72110743,72110743,Commune de Tahelouante,Essaouira Tahelouante,0.378,direct
07.211.05.45.,Takoucht,Essaouira,07.211.05.45.,Takoucht,72110745,72110745,Commune de Takoucht,Essaouira Takoucht,0.434,direct
07.211.05.47.,Targante,Essaouira,07.211.05.47.,Targante,72110547,72110547,Commune de Targante,Essaouira Targante,0.501,direct
07.211.05.49.,Tidzi,Essaouira,07.211.05.49.,Tidzi,72110549,72110549,Commune de Tidzi,Essaouira Tidzi,0.435,direct
07.211.05.51.,Timizguida-Ouftas,Essaouira,07.211.05.51.,,72110551,72110551,Commune de Timzguida-Ouftas,Essaouira Timizguida Ouftas,0.514,direct
07.351.01.01.,Méchouar-Kasba (Mun.),Marrakech,07.351.01.01.,Méchouar-Kasba (M),73510101,73510101,Commune de Méchouar-Kasba,Marrakech Méchouar Kasba (M),0.68,direct
07.351.01.03.,Annakhil (Arrond.),Marrakech,07.351.01.,,73510103,7351010,Arrondissement d'Annakhil,Marrakech Annakhil (AR),0.602,fuzzy
07.351.01.05.,Gueliz (Arrond.),Marrakech,07.351.01.,,73510105,7351010,Arrondissement de Gueliz,Marrakech Gueliz (AR),0.75,fuzzy
07.351.01.07.,Marrakech-Médina (Arrond.),Marrakech,07.351.01.,,73510107,7351010,Arrondissement de Marrakech-Médina,Marrakech Marrakech-Médina (AR),0.649,fuzzy
07.351.01.09.,Ménara (Arrond.),Marrakech,07.351.01.,,73510109,7351010,Arrondissement de Ménara,Marrakech Ménara (AR),0.704,fuzzy
07.351.01.11.,Sidi Youssef Ben Ali (Arrond.),Marrakech,07.351.01.,,73510111,7351010,Arrondissement de Sidi Youssef Ben Ali,Marrakech Sidi Youssef Ben Ali (AR),0.65,fuzzy
07.351.02.01.,Alouidane,Marrakech,07.351.02.01.,Al ouidane,73510201,73510201,Commune d'Al Ouidane,Marrakech Alouidane,0.598,direct
07.351.02.07.,Ouahat Sidi Brahim,Marrakech,07.351.02.07.,Ouahat Sidi Brahim,73510207,73510207,Commune d'Ouahat Sidi Brahim,Marrakech Ouahat Sidi Brahim,0.609,direct
07.351.02.09.,Oulad Hassoune,Marrakech,07.351.02.09.,Oulad Hassoune,73510209,73510209,Commune d'Oulad Hassoune,Marrakech Oulad Hassoune,0.544,direct
07.351.03.03.,Harbil,Marrakech,07.351.03.03.,Harbil,73510303,73510303,Commune de Harbil,Marrakech Harbil,0.543,direct
07.351.03.05.,M'Nabha,Marrakech,07.351.03.05.,M'Nabha,73510305,73510305,Commune de M'nabha,Marrakech M'Nabha,0.463,direct
07.351.03.11.,Ouled Dlim,Marrakech,07.351.03.11.,Ouled Dlim,73510311,73510311,Commune d'Ouled Dlim,Marrakech Ouled Dlim,0.466,direct
07.351.05.01.,Agafay,Marrakech,07.351.05.01.,Agafay,73510501,73510501,Commune d'Agafay,Marrakech Agafay,0.516,direct
07.351.05.03.,Ait Imour,Marrakech,07.351.05.03.,Ait Imour,73510503,73510503,Commune d'Ait Imour,Marrakech Ait Imour,0.58,direct
07.351.05.05.,Loudaya,Marrakech,07.351.05.05.,Loudaya,73510505,73510505,Commune de Loudaya,Marrakech Loudaya (AC),0.612,direct
07.351.05.09.,Sid Zouine,Marrakech,07.351.05.09.,Sid Zouine,73510509,73510509,Commune de Sid Zouine,Marrakech Sid Zouine,0.517,direct
07.351.07.07.,Saada,Marrakech,07.351.07.07.,Saada,73510707,73510707,Commune de Saada,Marrakech Saada,0.585,direct
07.351.07.11.,Souihla,Marrakech,07.351.07.11.,Souihla,73510711,73510711,Commune de Souihla,Marrakech Souihla,0.552,direct
07.351.07.13.,Tassoultante,Marrakech,07.351.07.13.,Tassoultante,73510113,73510113,Commune de Tassoultante,Marrakech Tassoultante,0.614,direct
07.427.01.01.,Ben Guerir (Mun.),Rehamna,07.427.01.01.,Ben Guerir (M),74270101,74270101,Commune de Ben Guerir,"Al Haouz Sidi Abdellah Ghiat (AC) 20,64 27,68 2,28 33,18 0,616 - El Kelaa Des Sraghna Ben Guerir (M)",0.634,direct
07.427.01.17.,Sidi Bou Othmane (Mun.),Rehamna,07.427.01.17.,Sidi Bou Othmane (M),74270117,74270117,Commune de Sidi Bou Othmane,El Kelaa Des Sraghna Sidi Bou Othmane,0.503,direct
07.427.07.01.,Ait Hammou,Rehamna,07.427.07.01.,Ait Hammou,74270701,74270701,Commune d'Ait Hammou,El Kelaa Des Sraghna Ait Hammou,0.48,direct
07.427.07.03.,Ait Taleb,Rehamna,07.427.07.03.,Ait Taleb,74270703,74270703,Commune d'Ait Taleb,El Kelaa Des Sraghna Ait Taleb,0.443,direct
07.427.07.05.,Bouchane,Rehamna,07.427.07.05.,Bouchane,74270705,74270705,Commune de Bouchane,El Kelaa Des Sraghna Bouchane,0.507,direct
07.427.07.07.,Jaafra,Rehamna,07.427.07.07.,Jaafra,74270707,74270707,Commune de Jaafra,El Kelaa Des Sraghna Jaafra,0.427,direct
07.427.07.09.,Labrikiyne,Rehamna,07.427.07.09.,Labrikiyne,74270709,74270709,Commune de Labrikiyne,El Kelaa Des Sraghna Labrikiyne,0.481,direct
07.427.07.11.,Oulad Aamer Tizmarine,Rehamna,07.427.07.11.,Oulad Aamer  Tizmarine,74270711,74270711,Commune d'Oulad Aamer Tizmarine,El Kelaa Des Sraghna Oulad Aamer Tizmarine,0.466,direct
07.427.07.13.,Oulad Hassoune Hamri,Rehamna,07.427.07.13.,Oulad Hassoune Hamri,74270713,74270713,Commune d'Oulad Hassoune Hamri,El Kelaa Des Sraghn Oulad Hassoune Hamri,0.5,direct
07.427.07.15.,Sidi Abdallah,Rehamna,07.427.07.15.,,74270715,74270715,Commune de Sidi Abdellah,El Kelaa Des Sraghna Sidi Abdallah,0.439,direct
07.427.07.17.,Sidi Ali Labrahla,Rehamna,07.427.07.17.,Sidi Ali Labrahla,74270717,74270717,Commune de Sidi Ali Labrahla,El Kelaa Des Sraghna Sidi Ali Labrahla,0.545,direct
07.427.07.19.,Sidi Ghanem,Rehamna,07.427.07.19.,Sidi Ghanem,74270719,74270719,Commune de Sidi Ghanem,El Kelaa Des Sraghna Sidi Ghanem,0.435,direct
07.427.07.21.,Sidi Mansour,Rehamna,07.427.07.21.,Sidi Mansour,74270721,74270721,Commune de Sidi Mansour,El Kelaa Des Sraghna Sidi Mansour,0.442,direct
07.427.07.23.,Skhour Rehamna,Rehamna,07.427.07.23.,Skhour Rehamna,74270723,74270723,Commune de Skhour Rhamna,,,
07.427.07.25.,Skoura Lhadra,Rehamna,07.427.07.25.,Skoura Lhadra,74270725,74270725,Commune de Skoura Lhadra,El Kelaa Des Sraghna Skoura Lhadra,0.34,direct
07.427.09.01.,Akarma,Rehamna,07.427.09.01.,Akarma,74270901,74270901,Commune d'Akarma,El Kelaa Des Sraghn Akarma,0.486,direct
07.427.09.03.,Bourrous,Rehamna,07.427.09.03.,Bourrous,74270903,74270903,Commune de Bourrous,El Kelaa Des Sraghna Bourrous,0.506,direct
07.427.09.05.,Jaidate,Rehamna,07.427.09.05.,Jaidate,74270905,74270905,Commune de Jaidate,El Kelaa Des Sraghna Jaidate,0.503,direct
07.427.09.06.,Jbilate,Rehamna,07.427.09.06.,Jbilate,74270906,74270906,Commune de Jbilate,,,
07.427.09.07.,Lamharra,Rehamna,07.427.09.07.,Lamharra,74270907,74270907,Commune de Lamharra,El Kelaa Des Sraghna Lamharra,0.489,direct
